date,bodyweight,lift,weight,reps,set_type,notes,sleep
2025-03-25,78.8,cgbench,35,7,t2,,8.2
2025-03-25,78.8,cgbench,35,4,t2,,8.2
2025-03-25,78.8,cgbench,35,6,t2,,8.2
2025-03-25,78.8,cgbench,35,8,t2,,8.2
2025-03-25,78.8,face_pull,15,15,accessory,,8.2
2025-03-25,78.8,face_pull,15,15,accessory,,8.2
2025-03-25,78.8,pendlay_row,40,9,accessory,,8.2
2025-03-25,78.8,pendlay_row,40,9,accessory,,8.2
2025-03-26,77.6,deadlift,80,3,t1,,6
2025-03-26,77.6,deadlift,80,3,t1,,6
2025-03-26,77.6,deadlift,80,11,t1_amrap,programmed 3+,6
2025-03-26,77.6,deadlift,80,3,t1,,6
2025-03-26,77.6,deadlift,80,3,t1,,6
2025-03-26,77.6,deadlift,80,3,t1,,6
2025-03-26,77.6,deadlift,80,3,t1,,6
2025-03-26,77.6,deadlift,80,3,t1,,6
2025-03-26,77.6,deadlift,80,3,t1,,6
2025-03-26,77.6,front_squat,27.5,5,t2,,6
2025-03-26,77.6,front_squat,27.5,5,t2,,6
2025-03-26,77.6,front_squat,27.5,3,t2,,6
2025-03-26,77.6,front_squat,27.5,5,t2,,6
2025-03-26,77.6,front_squat,27.5,5,t2,,6
2025-03-26,77.6,front_squat,27.5,4,t2,,6
2025-03-26,77.6,front_squat,27.5,5,t2,,6
2025-03-26,77.6,front_squat,27.5,5,t2,,6
2025-03-26,77.6,pendlay_row,40,10,accessory,,6
2025-03-26,77.6,pendlay_row,40,10,accessory,,6
2025-03-27,77.7,bench,45,8,t1,,6.4
2025-03-27,77.7,bench,52.5,6,t1,,6.4
2025-03-27,77.7,bench,60,4,t1,,6.4
2025-03-27,77.7,bench,60,4,t1,,6.4
2025-03-27,77.7,bench,60,4,t1,,6.4
2025-03-27,77.7,bench,57.5,5,t1,,6.4
2025-03-27,77.7,bench,52.5,6,t1,,6.4
2025-03-27,77.7,bench,50,7,t1,,6.4
2025-03-27,77.7,bench,45,9,t1_amrap,programmed 8+,6.4
2025-03-27,77.7,ohp,25,6,t2,,6.4
2025-03-27,77.7,ohp,30,6,t2,,6.4
2025-03-27,77.7,ohp,35,3,t2,,6.4
2025-03-27,77.7,ohp,35,5,t2,,6.4
2025-03-27,77.7,ohp,35,7,t2,,6.4
2025-03-27,77.7,ohp,35,4,t2,,6.4
2025-03-27,77.7,ohp,35,6,t2,,6.4
2025-03-27,77.7,ohp,35,8,t2,,6.4
2025-03-27,77.7,face_pull,15,17,accessory,,6.4
2025-03-27,77.7,face_pull,15,17,accessory,,6.4
2025-03-28,78.9,deadlift,90,5,t1,,6.5
2025-03-28,78.9,deadlift,100,3,t1,,6.5
2025-03-28,78.9,deadlift,112.5,3,t1_amrap,programmed 1+,6.5
2025-03-28,78.9,deadlift,107.5,3,t1,,6.5
2025-03-28,78.9,deadlift,100,3,t1,,6.5
2025-03-28,78.9,deadlift,95,3,t1,,6.5
2025-03-28,78.9,deadlift,90,3,t1,,6.5
2025-03-28,78.9,deadlift,82.5,3,t1,,6.5
2025-03-28,78.9,deadlift,77.5,4,t1_amrap,programmed 3+,6.5
2025-03-28,78.9,front_squat,22.5,5,t2,,6.5
2025-03-28,78.9,front_squat,30,5,t2,,6.5
2025-03-28,78.9,front_squat,37.5,3,t2,,6.5
2025-03-28,78.9,front_squat,37.5,5,t2,,6.5
2025-03-28,78.9,front_squat,37.5,7,t2,,6.5
2025-03-28,78.9,front_squat,37.5,5,t2,,6.5
2025-03-28,78.9,front_squat,37.5,6,t2,,6.5
2025-03-28,78.9,front_squat,37.5,8,t2,,6.5
2025-03-28,78.9,pendlay_row,40,9,accessory,,6.5
2025-03-28,78.9,pendlay_row,40,9,accessory,,6.5
2025-03-30,78.4,ohp,37.5,5,t1,,7.3
2025-03-30,78.4,ohp,42.5,3,t1,,7.3
2025-03-30,78.4,ohp,47.5,4,t1_amrap,programmed 1+,7.3
2025-03-30,78.4,ohp,45,3,t1,,7.3
2025-03-30,78.4,ohp,42.5,3,t1,,7.3
2025-03-30,78.4,ohp,40,3,t1,,7.3
2025-03-30,78.4,ohp,37.5,5,t1,,7.3
2025-03-30,78.4,ohp,35,5,t1,,7.3
2025-03-30,78.4,ohp,32.5,6,t1_amrap,programmed 5+,7.3
2025-03-30,78.4,incline_bench,22.5,6,t2,,7.3
2025-03-30,78.4,incline_bench,27.5,5,t2,,7.3
2025-03-30,78.4,incline_bench,35,3,t2,,7.3
2025-03-30,78.4,incline_bench,35,5,t2,,7.3
2025-03-30,78.4,incline_bench,35,7,t2,,7.3
2025-03-30,78.4,incline_bench,35,4,t2,,7.3
2025-03-30,78.4,incline_bench,35,6,t2,,7.3
2025-03-30,78.4,incline_bench,35,8,t2,,7.3
2025-03-30,78.4,face_pull,15,17,accessory,,7.3
2025-03-30,78.4,face_pull,15,17,accessory,,7.3
2025-03-30,78.4,pendlay_row,40,9,accessory,,7.3
2025-03-30,78.4,pendlay_row,40,9,accessory,,7.3
2025-03-31,78.8,squat,72.5,5,t1,,7
2025-03-31,78.8,squat,82.5,3,t1,,7
2025-03-31,78.8,squat,90,4,t1_amrap,programmed 1+,7
2025-03-31,78.8,squat,87.5,3,t1,,7
2025-03-31,78.8,squat,82.5,3,t1,,7
2025-03-31,78.8,squat,77.5,3,t1,,7
2025-03-31,78.8,squat,72.5,5,t1,,7
2025-03-31,78.8,squat,67.5,5,t1,,7
2025-03-31,78.8,squat,62.5,9,t1_amrap,programmed 5+,7
2025-03-31,78.8,sumo_deadlift,52.5,5,t2,,7
2025-03-31,78.8,sumo_deadlift,65,5,t2,,7
2025-03-31,78.8,sumo_deadlift,75,3,t2,,7
2025-03-31,78.8,sumo_deadlift,75,5,t2,,7
2025-03-31,78.8,sumo_deadlift,75,7,t2,,7
2025-03-31,78.8,sumo_deadlift,75,4,t2,,7
2025-03-31,78.8,sumo_deadlift,75,7,t2,,7
2025-03-31,78.8,sumo_deadlift,75,8,t2,,7
2025-03-31,78.8,pendlay_row,40,7,accessory,,7
2025-03-31,78.8,pendlay_row,40,7,accessory,,7
2025-04-01,78.8,bench,52.5,5,t1,,6.6
2025-04-01,78.8,bench,60,3,t1,,6.6
2025-04-01,78.8,bench,67.5,3,t1_amrap,programmed 1+,6.6
2025-04-01,78.8,bench,62.5,3,t1,,6.6
2025-04-01,78.8,bench,60,5,t1,,6.6
2025-04-01,78.8,bench,57.5,3,t1,,6.6
2025-04-01,78.8,bench,52.5,5,t1,,6.6
2025-04-01,78.8,bench,50,3,t1,,6.6
2025-04-01,78.8,bench,45,8,t1_amrap,programmed 5+,6.6
2025-04-01,78.8,cgbench,25,6,t2,,6.6
2025-04-01,78.8,cgbench,30,5,t2,,6.6
2025-04-01,78.8,cgbench,35,3,t2,,6.6
2025-04-01,78.8,cgbench,35,5,t2,,6.6
2025-04-01,78.8,cgbench,35,7,t2,,6.6
2025-04-01,78.8,cgbench,35,4,t2,,6.6
2025-04-01,78.8,cgbench,35,6,t2,,6.6
2025-04-01,78.8,cgbench,35,8,t2,,6.6
2025-04-01,78.8,face_pull,15,17,accessory,,6.6
2025-04-01,78.8,face_pull,15,17,accessory,,6.6
2025-04-01,78.8,pendlay_row,40,7,accessory,,6.6
2025-04-01,78.8,pendlay_row,40,7,accessory,,6.6
2025-04-02,78.6,deadlift,82.5,3,t1,,7.3
2025-04-02,78.6,deadlift,82.5,3,t1,,7.3
2025-04-02,78.6,deadlift,82.5,6,t1_amrap,programmed 3+,7.3
2025-04-02,78.6,deadlift,82.5,3,t1,,7.3
2025-04-02,78.6,deadlift,82.5,3,t1,,7.3
2025-04-02,78.6,deadlift,82.5,3,t1,,7.3
2025-04-02,78.6,deadlift,82.5,3,t1,,7.3
2025-04-02,78.6,deadlift,82.5,3,t1,,7.3
2025-04-02,78.6,deadlift,82.5,3,t1,,7.3
2025-04-02,78.6,front_squat,30,5,t2,,7.3
2025-04-02,78.6,front_squat,30,5,t2,,7.3
2025-04-02,78.6,front_squat,30,3,t2,,7.3
2025-04-02,78.6,front_squat,30,5,t2,,7.3
2025-04-02,78.6,front_squat,30,5,t2,,7.3
2025-04-02,78.6,front_squat,30,2,t2,,7.3
2025-04-02,78.6,front_squat,30,6,t2,,7.3
2025-04-02,78.6,front_squat,30,4,t2,,7.3
2025-04-02,78.6,pendlay_row,40,8,accessory,,7.3
2025-04-02,78.6,pendlay_row,40,8,accessory,,7.3
2025-04-03,78.7,bench,45,8,t1,,7.5
2025-04-03,78.7,bench,52.5,6,t1,,7.5
2025-04-03,78.7,bench,60,4,t1,,7.5
2025-04-03,78.7,bench,60,4,t1,,7.5
2025-04-03,78.7,bench,60,4,t1,,7.5
2025-04-03,78.7,bench,57.5,5,t1,,7.5
2025-04-03,78.7,bench,52.5,6,t1,,7.5
2025-04-03,78.7,bench,50,7,t1,,7.5
2025-04-03,78.7,bench,45,11,t1_amrap,programmed 8+,7.5
2025-04-03,78.7,ohp,25,6,t2,,7.5
2025-04-03,78.7,ohp,30,5,t2,,7.5
2025-04-03,78.7,ohp,35,3,t2,,7.5
2025-04-03,78.7,ohp,35,5,t2,,7.5
2025-04-03,78.7,ohp,35,7,t2,,7.5
2025-04-03,78.7,ohp,35,4,t2,,7.5
2025-04-03,78.7,ohp,35,6,t2,,7.5
2025-04-03,78.7,ohp,35,8,t2,,7.5
2025-04-03,78.7,face_pull,15,15,accessory,,7.5
2025-04-03,78.7,face_pull,15,15,accessory,,7.5
2025-04-04,79,deadlift,92.5,5,t1,,7.1
2025-04-04,79,deadlift,105,3,t1,,7.1
2025-04-04,79,deadlift,117.5,4,t1_amrap,programmed 1+,7.1
2025-04-04,79,deadlift,112.5,3,t1,,7.1
2025-04-04,79,deadlift,105,3,t1,,7.1
2025-04-04,79,deadlift,100,3,t1,,7.1
2025-04-04,79,deadlift,92.5,3,t1,,7.1
2025-04-04,79,deadlift,87.5,3,t1,,7.1
2025-04-04,79,deadlift,80,6,t1_amrap,programmed 3+,7.1
2025-04-04,79,front_squat,25,5,t2,,7.1
2025-04-04,79,front_squat,32.5,5,t2,,7.1
2025-04-04,79,front_squat,40,3,t2,,7.1
2025-04-04,79,front_squat,40,5,t2,,7.1
2025-04-04,79,front_squat,40,7,t2,,7.1
2025-04-04,79,front_squat,40,4,t2,,7.1
2025-04-04,79,front_squat,40,6,t2,,7.1
2025-04-04,79,front_squat,40,8,t2,,7.1
2025-04-04,79,pendlay_row,40,8,accessory,,7.1
2025-04-04,79,pendlay_row,40,8,accessory,,7.1
2025-04-05,78.4,ohp,37.5,5,t1,,6.6
2025-04-05,78.4,ohp,42.5,3,t1,,6.6
2025-04-05,78.4,ohp,47.5,3,t1_amrap,programmed 1+,6.6
2025-04-05,78.4,ohp,45,3,t1,,6.6
2025-04-05,78.4,ohp,42.5,3,t1,,6.6
2025-04-05,78.4,ohp,40,3,t1,,6.6
2025-04-05,78.4,ohp,37.5,5,t1,,6.6
2025-04-05,78.4,ohp,35,5,t1,,6.6
2025-04-05,78.4,ohp,32.5,6,t1_amrap,programmed 5+,6.6
2025-04-05,78.4,incline_bench,22.5,6,t2,,6.6
2025-04-05,78.4,incline_bench,27.5,5,t2,,6.6
2025-04-05,78.4,incline_bench,35,3,t2,,6.6
2025-04-05,78.4,incline_bench,35,5,t2,,6.6
2025-04-05,78.4,incline_bench,35,7,t2,,6.6
2025-04-05,78.4,incline_bench,35,4,t2,,6.6
2025-04-05,78.4,incline_bench,35,6,t2,,6.6
2025-04-05,78.4,incline_bench,35,8,t2,,6.6
2025-04-05,78.4,face_pull,15,15,accessory,,6.6
2025-04-05,78.4,face_pull,15,15,accessory,,6.6
2025-04-05,78.4,pendlay_row,40,7,accessory,,6.6
2025-04-05,78.4,pendlay_row,40,7,accessory,,6.6
2025-04-06,78.2,squat,75,5,t1,,7
2025-04-06,78.2,squat,85,3,t1,,7
2025-04-06,78.2,squat,95,3,t1_amrap,programmed 1+,7
2025-04-06,78.2,squat,90,3,t1,,7
2025-04-06,78.2,squat,85,3,t1,,7
2025-04-06,78.2,squat,80,3,t1,,7
2025-04-06,78.2,squat,75,5,t1,,7
2025-04-06,78.2,squat,70,5,t1,,7
2025-04-06,78.2,squat,65,8,t1_amrap,programmed 5+,7
2025-04-06,78.2,sumo_deadlift,55,5,t2,,7
2025-04-06,78.2,sumo_deadlift,67.5,5,t2,,7
2025-04-06,78.2,sumo_deadlift,77.5,3,t2,,7
2025-04-06,78.2,sumo_deadlift,77.5,5,t2,,7
2025-04-06,78.2,sumo_deadlift,77.5,7,t2,,7
2025-04-06,78.2,sumo_deadlift,77.5,4,t2,,7
2025-04-06,78.2,sumo_deadlift,77.5,6,t2,,7
2025-04-06,78.2,sumo_deadlift,77.5,8,t2,,7
2025-04-06,78.2,pendlay_row,40,8,accessory,,7
2025-04-06,78.2,pendlay_row,40,8,accessory,,7
2025-04-07,77.9,bench,52.5,5,t1,,6.8
2025-04-07,77.9,bench,60,3,t1,,6.8
2025-04-07,77.9,bench,67.5,3,t1_amrap,programmed 1+,6.8
2025-04-07,77.9,bench,62.5,3,t1,,6.8
2025-04-07,77.9,bench,60,5,t1,,6.8
2025-04-07,77.9,bench,57.5,3,t1,,6.8
2025-04-07,77.9,bench,52.5,5,t1,,6.8
2025-04-07,77.9,bench,50,3,t1,,6.8
2025-04-07,77.9,bench,45,6,t1_amrap,programmed 5+,6.8
2025-04-07,77.9,cgbench,25,6,t2,,6.8
2025-04-07,77.9,cgbench,30,5,t2,,6.8
2025-04-07,77.9,cgbench,35,3,t2,,6.8
2025-04-07,77.9,cgbench,35,4,t2,,6.8
2025-04-07,77.9,cgbench,35,7,t2,,6.8
2025-04-07,77.9,cgbench,35,4,t2,,6.8
2025-04-07,77.9,cgbench,35,6,t2,,6.8
2025-04-07,77.9,cgbench,35,8,t2,,6.8
2025-04-07,77.9,face_pull,15,13,accessory,,6.8
2025-04-07,77.9,face_pull,15,13,accessory,,6.8
2025-04-07,77.9,pendlay_row,40,9,accessory,,6.8
2025-04-07,77.9,pendlay_row,40,9,accessory,,6.8
2025-04-08,78.3,deadlift,87.5,3,t1,,6.8
2025-04-08,78.3,deadlift,87.5,3,t1,,6.8
2025-04-08,78.3,deadlift,87.5,5,t1_amrap,programmed 3+,6.8
2025-04-08,78.3,deadlift,87.5,3,t1,,6.8
2025-04-08,78.3,deadlift,87.5,3,t1,,6.8
2025-04-08,78.3,deadlift,87.5,3,t1,,6.8
2025-04-08,78.3,deadlift,87.5,3,t1,,6.8
2025-04-08,78.3,deadlift,87.5,3,t1,,6.8
2025-04-08,78.3,deadlift,87.5,3,t1,,6.8
2025-04-08,78.3,front_squat,32.5,5,t2,,6.8
2025-04-08,78.3,front_squat,32.5,5,t2,,6.8
2025-04-08,78.3,front_squat,32.5,2,t2,,6.8
2025-04-08,78.3,front_squat,32.5,5,t2,,6.8
2025-04-08,78.3,front_squat,32.5,5,t2,,6.8
2025-04-08,78.3,front_squat,32.5,3,t2,,6.8
2025-04-08,78.3,front_squat,32.5,5,t2,,6.8
2025-04-08,78.3,front_squat,32.5,5,t2,,6.8
2025-04-08,78.3,pendlay_row,40,6,accessory,,6.8
2025-04-08,78.3,pendlay_row,40,6,accessory,,6.8
2025-04-09,77.9,bench,47.5,8,t1,,8.3
2025-04-09,77.9,bench,55,6,t1,,8.3
2025-04-09,77.9,bench,62.5,4,t1,,8.3
2025-04-09,77.9,bench,62.5,4,t1,,8.3
2025-04-09,77.9,bench,62.5,4,t1,,8.3
2025-04-09,77.9,bench,57.5,5,t1,,8.3
2025-04-09,77.9,bench,55,6,t1,,8.3
2025-04-09,77.9,bench,50,7,t1,,8.3
2025-04-09,77.9,bench,47.5,11,t1_amrap,programmed 8+,8.3
2025-04-09,77.9,ohp,27.5,6,t2,,8.3
2025-04-09,77.9,ohp,32.5,6,t2,,8.3
2025-04-09,77.9,ohp,37.5,3,t2,,8.3
2025-04-09,77.9,ohp,37.5,5,t2,,8.3
2025-04-09,77.9,ohp,37.5,7,t2,,8.3
2025-04-09,77.9,ohp,37.5,4,t2,,8.3
2025-04-09,77.9,ohp,37.5,6,t2,,8.3
2025-04-09,77.9,ohp,37.5,8,t2,,8.3
2025-04-09,77.9,face_pull,15,15,accessory,,8.3
2025-04-09,77.9,face_pull,15,15,accessory,,8.3
2025-04-10,78.6,deadlift,97.5,5,t1,,7.4
2025-04-10,78.6,deadlift,110,3,t1,,7.4
2025-04-10,78.6,deadlift,122.5,3,t1_amrap,programmed 1+,7.4
2025-04-10,78.6,deadlift,115,3,t1,,7.4
2025-04-10,78.6,deadlift,110,3,t1,,7.4
2025-04-10,78.6,deadlift,102.5,3,t1,,7.4
2025-04-10,78.6,deadlift,97.5,3,t1,,7.4
2025-04-10,78.6,deadlift,90,3,t1,,7.4
2025-04-10,78.6,deadlift,85,6,t1_amrap,programmed 3+,7.4
2025-04-10,78.6,front_squat,25,5,t2,,7.4
2025-04-10,78.6,front_squat,32.5,5,t2,,7.4
2025-04-10,78.6,front_squat,40,3,t2,,7.4
2025-04-10,78.6,front_squat,40,5,t2,,7.4
2025-04-10,78.6,front_squat,40,7,t2,,7.4
2025-04-10,78.6,front_squat,40,4,t2,,7.4
2025-04-10,78.6,front_squat,40,6,t2,,7.4
2025-04-10,78.6,front_squat,40,8,t2,,7.4
2025-04-10,78.6,pendlay_row,40,8,accessory,,7.4
2025-04-10,78.6,pendlay_row,40,8,accessory,,7.4
2025-04-11,77.9,ohp,40,5,t1,,6.7
2025-04-11,77.9,ohp,45,3,t1,,6.7
2025-04-11,77.9,ohp,50,4,t1_amrap,programmed 1+,6.7
2025-04-11,77.9,ohp,47.5,3,t1,,6.7
2025-04-11,77.9,ohp,45,3,t1,,6.7
2025-04-11,77.9,ohp,42.5,3,t1,,6.7
2025-04-11,77.9,ohp,40,5,t1,,6.7
2025-04-11,77.9,ohp,37.5,5,t1,,6.7
2025-04-11,77.9,ohp,35,8,t1_amrap,programmed 5+,6.7
2025-04-11,77.9,incline_bench,22.5,5,t2,,6.7
2025-04-11,77.9,incline_bench,30,4,t2,,6.7
2025-04-11,77.9,incline_bench,35,3,t2,,6.7
2025-04-11,77.9,incline_bench,35,5,t2,,6.7
2025-04-11,77.9,incline_bench,35,7,t2,,6.7
2025-04-11,77.9,incline_bench,35,4,t2,,6.7
2025-04-11,77.9,incline_bench,35,6,t2,,6.7
2025-04-11,77.9,incline_bench,35,8,t2,,6.7
2025-04-11,77.9,face_pull,15,16,accessory,,6.7
2025-04-11,77.9,face_pull,15,16,accessory,,6.7
2025-04-11,77.9,pendlay_row,40,8,accessory,,6.7
2025-04-11,77.9,pendlay_row,40,8,accessory,,6.7
2025-04-13,79.1,squat,80,5,t1,,6.9
2025-04-13,79.1,squat,90,3,t1,,6.9
2025-04-13,79.1,squat,100,6,t1_amrap,programmed 1+,6.9
2025-04-13,79.1,squat,95,2,t1,grinder,6.9
2025-04-13,79.1,squat,90,3,t1,,6.9
2025-04-13,79.1,squat,85,3,t1,,6.9
2025-04-13,79.1,squat,80,5,t1,,6.9
2025-04-13,79.1,squat,75,5,t1,,6.9
2025-04-13,79.1,squat,70,9,t1_amrap,programmed 5+,6.9
2025-04-13,79.1,sumo_deadlift,57.5,5,t2,,6.9
2025-04-13,79.1,sumo_deadlift,70,5,t2,,6.9
2025-04-13,79.1,sumo_deadlift,82.5,3,t2,,6.9
2025-04-13,79.1,sumo_deadlift,82.5,5,t2,,6.9
2025-04-13,79.1,sumo_deadlift,82.5,7,t2,,6.9
2025-04-13,79.1,sumo_deadlift,82.5,4,t2,,6.9
2025-04-13,79.1,sumo_deadlift,82.5,6,t2,,6.9
2025-04-13,79.1,sumo_deadlift,82.5,8,t2,,6.9
2025-04-13,79.1,pendlay_row,40,8,accessory,,6.9
2025-04-13,79.1,pendlay_row,40,8,accessory,,6.9
2025-04-14,77.4,bench,55,5,t1,,5.9
2025-04-14,77.4,bench,62.5,3,t1,,5.9
2025-04-14,77.4,bench,70,3,t1_amrap,programmed 1+,5.9
2025-04-14,77.4,bench,65,2,t1,grinder,5.9
2025-04-14,77.4,bench,62.5,5,t1,,5.9
2025-04-14,77.4,bench,57.5,3,t1,,5.9
2025-04-14,77.4,bench,55,5,t1,,5.9
2025-04-14,77.4,bench,50,3,t1,,5.9
2025-04-14,77.4,bench,47.5,10,t1_amrap,programmed 5+,5.9
2025-04-14,77.4,cgbench,25,6,t2,,5.9
2025-04-14,77.4,cgbench,30,5,t2,,5.9
2025-04-14,77.4,cgbench,37.5,3,t2,,5.9
2025-04-14,77.4,cgbench,37.5,5,t2,,5.9
2025-04-14,77.4,cgbench,37.5,7,t2,,5.9
2025-04-14,77.4,cgbench,37.5,4,t2,,5.9
2025-04-14,77.4,cgbench,37.5,6,t2,,5.9
2025-04-14,77.4,cgbench,37.5,8,t2,,5.9
2025-04-14,77.4,face_pull,15,17,accessory,,5.9
2025-04-14,77.4,face_pull,15,17,accessory,,5.9
2025-04-14,77.4,pendlay_row,40,7,accessory,,5.9
2025-04-14,77.4,pendlay_row,40,7,accessory,,5.9
2025-04-15,78.1,deadlift,90,3,t1,,7.3
2025-04-15,78.1,deadlift,90,3,t1,,7.3
2025-04-15,78.1,deadlift,90,11,t1_amrap,programmed 3+,7.3
2025-04-15,78.1,deadlift,90,3,t1,,7.3
2025-04-15,78.1,deadlift,90,3,t1,,7.3
2025-04-15,78.1,deadlift,90,3,t1,,7.3
2025-04-15,78.1,deadlift,90,3,t1,,7.3
2025-04-15,78.1,deadlift,90,3,t1,,7.3
2025-04-15,78.1,deadlift,90,3,t1,,7.3
2025-04-15,78.1,front_squat,32.5,5,t2,,7.3
2025-04-15,78.1,front_squat,32.5,5,t2,,7.3
2025-04-15,78.1,front_squat,32.5,3,t2,,7.3
2025-04-15,78.1,front_squat,32.5,5,t2,,7.3
2025-04-15,78.1,front_squat,32.5,6,t2,,7.3
2025-04-15,78.1,front_squat,32.5,3,t2,,7.3
2025-04-15,78.1,front_squat,32.5,5,t2,,7.3
2025-04-15,78.1,front_squat,32.5,5,t2,,7.3
2025-04-15,78.1,pendlay_row,40,9,accessory,,7.3
2025-04-15,78.1,pendlay_row,40,9,accessory,,7.3
2025-04-16,78.1,bench,50,8,t1,,7
2025-04-16,78.1,bench,57.5,6,t1,,7
2025-04-16,78.1,bench,65,4,t1,,7
2025-04-16,78.1,bench,65,4,t1,,7
2025-04-16,78.1,bench,65,4,t1,,7
2025-04-16,78.1,bench,60,5,t1,,7
2025-04-16,78.1,bench,57.5,6,t1,,7
2025-04-16,78.1,bench,52.5,7,t1,,7
2025-04-16,78.1,bench,50,12,t1_amrap,programmed 8+,7
2025-04-16,78.1,ohp,27.5,6,t2,,7
2025-04-16,78.1,ohp,32.5,5,t2,,7
2025-04-16,78.1,ohp,37.5,3,t2,,7
2025-04-16,78.1,ohp,37.5,6,t2,,7
2025-04-16,78.1,ohp,37.5,8,t2,,7
2025-04-16,78.1,ohp,37.5,4,t2,,7
2025-04-16,78.1,ohp,37.5,6,t2,,7
2025-04-16,78.1,ohp,37.5,8,t2,,7
2025-04-16,78.1,face_pull,15,16,accessory,,7
2025-04-16,78.1,face_pull,15,16,accessory,,7
2025-04-17,77.9,deadlift,100,5,t1,,8.2
2025-04-17,77.9,deadlift,115,3,t1,,8.2
2025-04-17,77.9,deadlift,127.5,3,t1_amrap,programmed 1+,8.2
2025-04-17,77.9,deadlift,120,3,t1,,8.2
2025-04-17,77.9,deadlift,115,3,t1,,8.2
2025-04-17,77.9,deadlift,107.5,3,t1,,8.2
2025-04-17,77.9,deadlift,100,3,t1,,8.2
2025-04-17,77.9,deadlift,95,3,t1,,8.2
2025-04-17,77.9,deadlift,87.5,7,t1_amrap,programmed 3+,8.2
2025-04-17,77.9,front_squat,25,5,t2,,8.2
2025-04-17,77.9,front_squat,32.5,6,t2,,8.2
2025-04-17,77.9,front_squat,40,3,t2,,8.2
2025-04-17,77.9,front_squat,40,5,t2,,8.2
2025-04-17,77.9,front_squat,40,7,t2,,8.2
2025-04-17,77.9,front_squat,40,4,t2,,8.2
2025-04-17,77.9,front_squat,40,6,t2,,8.2
2025-04-17,77.9,front_squat,40,8,t2,,8.2
2025-04-17,77.9,pendlay_row,40,6,accessory,,8.2
2025-04-17,77.9,pendlay_row,40,6,accessory,,8.2
2025-04-18,78.6,ohp,40,5,t1,,6.3
2025-04-18,78.6,ohp,45,3,t1,,6.3
2025-04-18,78.6,ohp,50,3,t1_amrap,programmed 1+,6.3
2025-04-18,78.6,ohp,47.5,3,t1,,6.3
2025-04-18,78.6,ohp,45,3,t1,,6.3
2025-04-18,78.6,ohp,42.5,3,t1,,6.3
2025-04-18,78.6,ohp,40,5,t1,,6.3
2025-04-18,78.6,ohp,37.5,5,t1,,6.3
2025-04-18,78.6,ohp,35,8,t1_amrap,programmed 5+,6.3
2025-04-18,78.6,incline_bench,25,6,t2,,6.3
2025-04-18,78.6,incline_bench,30,5,t2,,6.3
2025-04-18,78.6,incline_bench,35,3,t2,,6.3
2025-04-18,78.6,incline_bench,35,5,t2,,6.3
2025-04-18,78.6,incline_bench,35,7,t2,,6.3
2025-04-18,78.6,incline_bench,35,4,t2,,6.3
2025-04-18,78.6,incline_bench,35,6,t2,,6.3
2025-04-18,78.6,incline_bench,35,8,t2,,6.3
2025-04-18,78.6,face_pull,15,15,accessory,,6.3
2025-04-18,78.6,face_pull,15,15,accessory,,6.3
2025-04-18,78.6,pendlay_row,40,9,accessory,,6.3
2025-04-18,78.6,pendlay_row,40,9,accessory,,6.3
2025-04-19,77.6,squat,80,5,t1,,6.7
2025-04-19,77.6,squat,90,3,t1,,6.7
2025-04-19,77.6,squat,100,6,t1_amrap,programmed 1+,6.7
2025-04-19,77.6,squat,95,3,t1,,6.7
2025-04-19,77.6,squat,90,3,t1,,6.7
2025-04-19,77.6,squat,85,3,t1,,6.7
2025-04-19,77.6,squat,80,5,t1,,6.7
2025-04-19,77.6,squat,75,5,t1,,6.7
2025-04-19,77.6,squat,70,8,t1_amrap,programmed 5+,6.7
2025-04-19,77.6,sumo_deadlift,60,5,t2,,6.7
2025-04-19,77.6,sumo_deadlift,72.5,5,t2,,6.7
2025-04-19,77.6,sumo_deadlift,85,3,t2,,6.7
2025-04-19,77.6,sumo_deadlift,85,5,t2,,6.7
2025-04-19,77.6,sumo_deadlift,85,7,t2,,6.7
2025-04-19,77.6,sumo_deadlift,85,4,t2,,6.7
2025-04-19,77.6,sumo_deadlift,85,6,t2,,6.7
2025-04-19,77.6,sumo_deadlift,85,8,t2,,6.7
2025-04-19,77.6,pendlay_row,40,9,accessory,,6.7
2025-04-19,77.6,pendlay_row,40,9,accessory,,6.7
2025-04-20,79.2,bench,57.5,5,t1,,8.8
2025-04-20,79.2,bench,65,3,t1,,8.8
2025-04-20,79.2,bench,72.5,3,t1_amrap,programmed 1+,8.8
2025-04-20,79.2,bench,67.5,3,t1,,8.8
2025-04-20,79.2,bench,65,5,t1,,8.8
2025-04-20,79.2,bench,60,3,t1,,8.8
2025-04-20,79.2,bench,57.5,5,t1,,8.8
2025-04-20,79.2,bench,52.5,3,t1,,8.8
2025-04-20,79.2,bench,50,7,t1_amrap,programmed 5+,8.8
2025-04-20,79.2,cgbench,25,6,t2,,8.8
2025-04-20,79.2,cgbench,32.5,5,t2,,8.8
2025-04-20,79.2,cgbench,37.5,3,t2,,8.8
2025-04-20,79.2,cgbench,37.5,6,t2,,8.8
2025-04-20,79.2,cgbench,37.5,7,t2,,8.8
2025-04-20,79.2,cgbench,37.5,4,t2,,8.8
2025-04-20,79.2,cgbench,37.5,7,t2,,8.8
2025-04-20,79.2,cgbench,37.5,9,t2,,8.8
2025-04-20,79.2,face_pull,15,15,accessory,,8.8
